S20902020014 05262978170710250924130256128128          0526297817                                                               
D201202509240572706   0114987080633112Æº×Ý¼ÞÙ¼ÞÖ³5MG         5MG PTP      100T00001000000547000000547000006102804  625401       
D201202509240572781   0114987080783015¼ÝÊÞ½ÀÁÝ¼ÞÖ³5MG¢SW£    5MG PTP      100T00001000001540000001540000017302801  524Y01       
D201202509240572781   0214987188412176Ó-×½Ã-ÌßL40MG          10X14CM    7Ï²X1000001000001719000001719000019322706  C723U        
D201202509240572902   0114987080103813²Ì´ÝÌßÛ¼ÞÙ¼Õ¾·»Ý´Ý¼Þ  20MG PTP      100T00001000000547000000547000006102710  624904       
D201202509240572902   0214987080303718¼Þ×¾ÞÌß´Ý»Ý´Ý¼ÞÖ³50M  50MG PTP      100T00001000000527000000527000005902801  725103       
D201202509240572902   0314987699058931¾ÙÍÞÂ¸½¶Ìß¾Ù50MG      50MG PTP    100CAP00001000000851000000851000009902607  45A09K       
D201202509240572902   0414987081186556ÃÙÐ»ÙÀÝ¼ÞÖ³80MG¢DSEP  80MG PTP      100T00001000002288000002288000025602710  589003       
D201202509240572902   0514987233012931ÊÙÅ-ÙD¼ÞÖ³0.2MG      0.2MG PTP      140T00001000002964000002964000035422609  24018R1      
D201202509240572903   0114987116530347ÒÄÎÙÐÝ´Ý»Ý´Ý¼ÞÖ³500M 500MG PTP      100T00001000000852000000852000010402707  77097        
D201202509240572903   0214987081107032Ø¸¼±ÅOD¼ÞÖ³30MG       30MG PTP      100T00001000035989000035989000411302804  UMA0754      
D201202509240572903   0314987084120366»ÝºÊÞÃÝ¶ÞÝ´·0.02%        0.02%  5MLX10ÎÝ00001000000815000000815000009162805  SK5030       
D201202509240572903   0414987087003871ØÝÃÞÛÝ-VG¸Ø-Ñ0.12%       0.12%   5GX10²Ø00001000001223000001223000013852804  5854         
D201202509240572903   0514987087003871ØÝÃÞÛÝ-VG¸Ø-Ñ0.12%       0.12%   5GX10²Ø00001000001223000001223000013852805  5862         
D201202509240572904   0114987616003631ÍßÝÆ-ÄÞÙ Ìß×½ 32G      32G 4MM    14ÎÝX500001000001081000001081000000003004  RS7E02B-1    
D201202509240572905   0114987428143303ÄÙØ¼Ã²Ë¶ÁÕ³0.75MG±Ãµ    0.75MG      2·ÂÄ00002000004888000009776000054982702  D877033CA    
D201202509240572906   0114987616003167ÄÚ¼-ÊÞÁÕ³ÌÚÂ¸½ÀÂÁ         300U     3MLX200001000003292000003292000036822704  RP5P942      
D201202509240572906   0214987616002467ÉÎÞ×ËßÂÄÞÁÕ³ÌÚÂ¸½ÍßÝ      300U     3MLX200002000002314000004628000025862612  RT6GW07      
D201202509240572906   0314987616002481ÚÍÞÐÙÁÕ³ÌÚÂ¸½ÍßÝ          300U   3MLX2ÎÝ00001000002549000002549000028482702  PT6FV63      
D201202509240572937   0114987081186518ÃÙÐ»ÙÀÝ¼ÞÖ³40MG¢DSEP  40MG PTP      140T00001000002156000002156000024222712  589015       
D201202509240572966   0114987051183127¸ÞÙÍÞ½Ê²ºÞ³¼ÞÖ³            PTP      100T00001000002280000002280000025802911  CXJ2402      
D201202509240572966   0214987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00001000013174000013174000149702709  24090Y1      
D201202509240572966   0314987081186907Û½ÊÞ½ÀÁÝ¼ÞÖ³2.5MG¢DS 2.5MG PTP      100T00001000000925000000925000010402708  92840        
D201202509240573043   0114987792220655¶ÙÎÞ¼½Ã²Ý¼ÞÖ³250MG¢J 250MG PTP      500T00002000005408000010816000052002802  T3K2T40      
D201202509240573111   0114987081103324´Ì²´ÝÄ¼ÞÖ³3.75MG    3.75MG PTP      100T00001000021770000021770000248802803  TDA0250      
D201202509240573111   0214987081187836¼ÛÄÞ¼ÝOD¼ÞÖ³4MG¢DSEP   4MG PTP      100T00001000001175000001175000013202710  CXJ0804      
D201202509240573111   0314987080103516ÄÞÝÍßØÄÞÝ¼ÞÖ³10MG¢»Ü  10MG PTP      100T00001000000547000000547000006102803  525203       
D201202509240573111   0414987312126641ÐÔBM¼ÞÖ³                   PTP      100T00001000000528000000528000005902808  1045C8       
D201202509240573111   0514987155165586ÒÎËÞÙÊ²ºÞ³¼ÞÖ³LD¢Ä-Ü       PTP      100T00004000002077000008308000023602711  D0003        
D201202509240573112   0114987770525208ØÊÞ¾ÞÌÞÊ²ºÞ³¼ÞÖ³HD         PTP      100T00001000005398000005398000065702804  CU5H         
E200000310000292509241302                                                                                                       
S20902690019 05262978170000250924124501128128          0526297817                                                               
D201202509254012230   0114987123872997ÍÞÆ¼ÞËßÝ´Ý»Ý´Ý4MG¢N IG£PTP4MG100T       00001000000893000000893000010402803  HC0263       
E200000030000012509241245                                                                                                       
