S20902020014 05262978173487250127050243128128          0526297817                                                               
D201202501270777550   0114987497309914ÌÙµÛÒÄÛÝÃÝ¶ÞÝ´·0.1%¢      0.1%   5MLX5ÎÝ00001000000452000000452000004482704  N140         
D201202501270777617   0114987376331821±Ù»ÙÐÝ»²ØÕ³90%             90%  1GX210Î³00001000001279000001279000013652908  408240       
D201202501270777617   0214987080774013Ìß×ÊÞ½ÀÁÝNA¼ÞÖ³10MG¢  10MG PTP      100T00001000001340000001340000015402705  724404       
D201202501270777617   0314987901094207Ó»ÌßØÄÞ¸´Ý»Ý´Ý¼ÞÖ³5M   5MG PTP      100T00001000000859000000859000010102705  M033AH6      
D201202501270777617   0414987087003871ØÝÃÞÛÝ-VG¸Ø-Ñ0.12%       0.12%   5GX10²Ø00001000001230000001230000013852709  5835         
D201202501270777617   0514987081189960Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X1000002000001066000002132000011972707  80224        
D201202501270777618   0114987081186907Û½ÊÞ½ÀÁÝ¼ÞÖ³2.5MG¢DS 2.5MG PTP      100T00001000001015000001015000011402701  84040        
D201202501270777697   0114987080267461µ¾ÙÀÐËÞÙ¶Ìß¾Ù75MG¢»Ü  75MG PTP     10CAP00004000001014000004056000011163003  124810       
D201202501270777714   0114987028205630ÃÞ´ËÞºÞ¼ÞÖ³5MG         5MG PTP      100T00001000007217000007217000082702707  49A81K       
D201202501270777715   0114987792291815±¿Þ¾ÐÄÞ¼ÞÖ³30MG       30MG PTP      100T00001000000925000000925000010102705  JF511        
D201202501270777715   0214987901128704±ÑÛ¼ÞËßÝ¼ÞÖ³5MG¢VTRS   5MG PTP      500T00001000004591000004591000050502806  LN2466       
D201202501270777715   0314987443384446´ÝÚ½Ä¼ÞÖ³200MG       200MG PTP      100T00001000015108000015108000171102706  P0618        
D201202501270777715   0414987080680017¶ÙÍÞ¼ÞÛ-Ù¼ÞÖ³2.5MG¢» 2.5MG PTP      100T00001000000879000000879000010102703  724305       
D201202501270777715   0514987286113500»Ý¶Ï¸ÞÈ¼³Ñ¼ÞÖ³330MG¢ 330MG PTP      100T00001000000446000000446000005702711  4C23         
D201202501270777716   0114987185809917¼ÞÔÇËÞ±¼ÞÖ³50MG       (¶Â¾Ý²Ø) PTP  140T00001000013409000013409000156102603  Y012890      
D201202501270777716   0214987057649306ÀÞ-ÌÞÛÂ¸¼ÞÖ³2MG        2MG PTP      100T00001000014355000014355000165102802  VH6F         
D201202501270777716   0314987028203063Ä×ÍÞÙÐÝÊ²ºÞ³¼ÞÖ³           PTP      100T00001000000507000000507000005902704  247A40S      
D201202501270777716   0414987770529800ÊßÙÓÃÞ²±XR¼ÞÖ³0.2MG  0.2MG PTP      100T00001000005345000005345000060002709  GB4S         
D201202501270777716   0514987081189960Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X1000002000001066000002132000011972707  80224        
D201202501270777856   0114534551012367Ï-ËÞ- Ã²¶ÛØ-¼ÞÔÑ(ËÞÝHABA 1236Ï-ÏÚ-ÄÞ230G00001000000419000000419000000002509034J03         
D201202501270778259   0114534551012350Ï-ËÞ- Ã²¶ÛØ-¼ÞÔÑ(ËÞÝHABA 1235½ÄÛÍÞØ-230G00001000000419000000419000000002510084K08         
D201202501270778259   0214534551012152½³²-ÄÏ-ËÞ- º-Ë-·ÔÝÃÞ HABA 1215       49G0000100000018100000018100000000260513             
D201202501270778259   0314534551012121½³²-ÄÏ-ËÞ- º³ÁÔ·ÔÝÃÞ HABA 1212       49G0000200000018100000036200000000260519             
D201202501270778259   0414534551012091½³²-ÄÏ-ËÞ- ÌÙ-ÂÐÂ¸½· HABA 1209       49G0000100000018100000018100000000260417             
D201202501270778265   0114534551012930Ï-ËÞ-¶ÝÐØÖ³ ´·¼ÞÖ³                 2.0KG00001000001936000001936000000002708054H05         
D201202501270778604   0114987116530170´¸ÒÂÄÊ²ºÞ³¼ÞÖ³HD           PTP      100T00002000004248000008496000050202708  P2424        
D201202501270778604   0214987286113500»Ý¶Ï¸ÞÈ¼³Ñ¼ÞÖ³330MG¢ 330MG PTP      100T00001000000446000000446000005702711  4C23         
D201202501270778604   0314987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00001000014716000014716000170402705  24046Y1      
D201202501270778604   0414987476113310Ä×È·»Ñ»Ý¼ÞÖ³250MG¢YD 250MG PTP      100T00001000000918000000918000010102710  Y24K06       
D201202501270778604   0514987080670018×ÍÞÌß×¿Þ-ÙNA¼ÞÖ³10MG  10MG PTP      100T00001000002338000002338000026902612  723Z08       
D201202501270778605   0114987080152118ÚÊß¸ÞØÆÄÞ¼ÞÖ³0.25MG¢0.25MG PTP      100T00001000000726000000726000008002709  524703       
D201202501270778605   0214987155592016Û»ÙÀÝK¼ÞÖ³50MG¢Ä-Ü£   50MG PTP      100T00001000001844000001844000021202906  A0201        
D201202501270778817   0114987081187102µÙÒ»ÙÀÝOD¼ÞÖ³10MG¢DS  10MG PTP      100T00001000000896000000896000010602703  OLA0236      
D201202501270778817   0214987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00001000014716000014716000170402705  24046Y1      
D201202501270778817   0314987080103516ÄÞÝÍßØÄÞÝ¼ÞÖ³10MG¢»Ü  10MG PTP      100T00001000000530000000530000005902710  524704       
D201202501270778817   0414987616003631ÍßÝÆ-ÄÞÙ Ìß×½ 32G      32G 4MM    14ÎÝX500002000001081000002162000000002908  PS7J08B-1    
D201202501270778817   0514987035209713ÚÊÞÐËßÄÞ¼ÞÖ³100MG¢µ- 100MG PTP      500T00001000004040000004040000050502709  4I88RT3      
D201202501270778818   0114987428143303ÄÙØ¼Ã²Ë¶ÁÕ³0.75MG±Ãµ    0.75MG      2·ÂÄ00002000004874000009748000054982602  D757413CA    
D201202501270778819   0114987616003655µ¾ÞÝËßÂ¸Ë¶ÁÕ³2MG           2MG 1.5MLX1ÎÝ00001000009672000009672000108792703  PP5M167      
D201202501270779641   0114987028234784»²Ú-½¼ÞÖ³1MG(¼·ÁÖ³ÍÝ   1MG PTP      100T00002000000752000001504000008402611  41R63F       
D201202501270779641   0214987028234807»²Ú-½¼ÞÖ³1MG(¼·ÁÖ³ÍÝ   1MG PTP     1000T00001000007350000007350000084002606  39R61F       
D201202501270779642   0114987080192015´Á¿Þ×Ñ¼ÞÖ³1MG¢SW£      1MG PTP      100T00001000000891000000891000009802607  523702       
D201202501270779643   0114987770528803±ÃÞÎ½º-Ü¶ØÕ³10%            10%  1GX600Î³00001000009132000009132000102602710  PH4T         
D201202501270779643   0214987080396017±ÛÌßØÉ-Ù¼ÞÖ³100MG¢»Ü 100MG PTP      100T00001000000709000000709000007802705  B24410       
D201202501270779643   0314987116530170´¸ÒÂÄÊ²ºÞ³¼ÞÖ³HD           PTP      100T00001000004248000004248000050202708  P2424        
D201202501270779643   0414987185809917¼ÞÔÇËÞ±¼ÞÖ³50MG       (¶Â¾Ý²Ø) PTP  140T00001000013409000013409000156102603  Y012890      
D201202501270779643   0514987233102878½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T00001000014716000014716000170402705  24046Y1      
D201202501270779644   0114987138800848ÂÑ×008ÀÞ²»²ºÄ³             (8) 2.5GX3X1400002000002090000004180000023002711  X38162       
D201202501270779644   0214987138802040ÂÑ×020ÎÞ³²µ³·ÞÄ³          (20) 2.5GX3X1400002000000916000001832000010082711  X37802       
D201202501270779644   0314987476113310Ä×È·»Ñ»Ý¼ÞÖ³250MG¢YD 250MG PTP      100T00001000000918000000918000010102710  Y24K06       
D201202501270779644   0414987901129800ÄÞ·»¿Þ¼Ý¼ÞÖ³1MG¢VTRS   1MG PTP      100T00001000000859000000859000010102703  LG0203       
D201202501270779644   0514987035510611ÒÌßÁÝ´±-10UG·Õ³ÆÕ³10   0.0143%    5MLX1000001000007973000007973000089492706  4F83NAC      
D201202501270779645   0114987086471282Û·¿ÌßÛÌ´ÝNA¼ÞÖ³60MG¢  60MG PTP      100T00002000000863000001726000009802710  K240171      
D201202501270779645   0214987081186907Û½ÊÞ½ÀÁÝ¼ÞÖ³2.5MG¢DS 2.5MG PTP      100T00001000001015000001015000011402701  84040        
D201202501270779646   0114987128305216ÏÝ¼ÞÔÛË¶ÁÕ³5MG±Ãµ½         5MG0.5MLX2·ÂÄ00002000006856000013712000076962603  D765029CA    
D201202501270779709   0114987080103516ÄÞÝÍßØÄÞÝ¼ÞÖ³10MG¢»Ü  10MG PTP      100T00001000000530000000530000005902710  524704       
D201202501270779709   0214987080633112Æº×Ý¼ÞÙ¼ÞÖ³5MG         5MG PTP      100T00001000000536000000536000005902701  623Y02       
D201202501270779709   0314987081185719Ì´ÌÞ·¿½ÀÂÄ¼ÞÖ³10MG¢D  10MG PTP      100T00001000000525000000525000005902706  50246        
D201202501270779709   0414987081185740Ì´ÌÞ·¿½ÀÂÄ¼ÞÖ³20MG¢D  20MG PTP      100T00001000000953000000953000010702702  20178        
D201202501270779709   0514987060308023ÓÒÀ¿ÞÝÃÝËÞ´·50UG¢·Ö³               10GX500001000002044000002044000022962701  S519H        
E200000620000602501270502                                                                                                       
S20901660013 05262978170000250125185637128128          0526297817                                                               
D2012025012736379     0114987080038016¹ÄÁÌ´Ý ÃÝËÞ´· 0.05%      6.048MG  8MLX1000001000002103000002103000023142706  X24503       
D2012025012736379     0214987081189960Û·¿ÌßÛÌ´Ý NA Ã-Ìß 10  10CMX14CM   7Ï²X1000001000001006000001006000011972710  X0724        
D2012025012736379     0314987497309914ÌÙµÛÒÄÛÝ ÃÝ¶ÞÝ´· 0.1       0.1%    5MLX500001000000406000000406000004472704  N140         
D2012025012737283     0114987123875240ÌÛ¾ÐÄÞ ¼ÞÖ³ 20MG ¢NI  PTP   20MG    100T00001000000544000000544000006102708  H20123       
D2012025012737283     0214987123416627ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.3£ PTP  0.3MG    100T00002000000851000001702000010102707  KH021        
D2012025012737485     0114987376556712Ì´·¿Ì´Å¼ÞÝ´Ý»Ý´Ý ¼ÞÖIK£  PTP 60MG   100T00003000002558000007674000028702702  4K040A       
D2012025012737485     0214987376069519±ÄÙÊÞ½ÀÁÝ ¼ÞÖ³ 10MG   PTP   10MG    100T00001000000999000000999000011002701  AP0101       
D2012025012737485     0314987081189960Û·¿ÌßÛÌ´Ý NA Ã-Ìß 10  10CMX14CM   7Ï²X1000003000001006000003018000011972710  X0724        
E200000100000082501251856                                                                                                       
