S20902020014 05262978170925250311140251128128          0526297817                                                               
D201202503110905503   0114987081108756ÀØ-¼Þ´¼ÞÖ³5MG          5MG PTP      100T00002000008075000016150000092502709  YBA2363      
D201202503110905721   0114987080396017±ÛÌßØÉ-Ù¼ÞÖ³100MG¢»Ü 100MG PTP      100T00001000000709000000709000007802705  B24415       
D201202503110905721   0214987084316318´ËßÅ½ÁÝ´Ý»Ý´ÝLXÃÝ¶ÞÝ      0.1%  5MLX10ÎÝ00001000010870000010870000126452712  2EJ0017      
D201202503110905721   0314987185809900¼ÞÔÇËÞ±¼ÞÖ³50MG       (¶Â¾Ý²Ø) PTP  100T00001000009578000009578000111502606  Y018620      
D201202503110905721   0414987081108756ÀØ-¼Þ´¼ÞÖ³5MG          5MG PTP      100T00002000008075000016150000092502709  YBA2363      
D201202503110905721   0514987770529800ÊßÙÓÃÞ²±XR¼ÞÖ³0.2MG  0.2MG PTP      100T00001000005345000005345000060002710  GS4R         
D201202503110905722   0114987616003631ÍßÝÆ-ÄÞÙ Ìß×½ 32G      32G 4MM    14ÎÝX500002000001081000002162000000002910  PS7L13B-1    
D201202503110905722   0214987086651578ÐÁ¸ÞØÆÄÞCA¥OD¼ÞÖ³10M  10MG PTP      100T00001000000805000000805000009202703  NQ03         
D201202503110905722   0314987116530323ÒÄÎÙÐÝ´Ý»Ý´Ý¼ÞÖ³250M 250MG PTP     1000T00001000008080000008080000101002707  6810C        
D201202503110905722   0414987901017305ØËßÄ-Ù¼ÞÖ³5MG          5MG PTP      100T00001000001788000001788000020202702  24004N1      
D201202503110905722   0514987155592016Û»ÙÀÝK¼ÞÖ³50MG¢Ä-Ü£   50MG PTP      100T00001000001844000001844000021202906  A0202        
D201202503110905723   0114987155593020Û»ÙÀÝK¼ÞÖ³100MG¢Ä-Ü£ 100MG PTP      100T00001000002732000002732000031402904  A0089        
D201202503110905823   0114987080023616ÛÍß×ÐÄÞ´Ý»Ý´Ý¶Ìß¾Ù1M   1MG PTP    100CAP00001000000530000000530000005902711  124Y03       
D201202503110905880   0114987116530170´¸ÒÂÄÊ²ºÞ³¼ÞÖ³HD           PTP      100T00001000004248000004248000050202708  P2465        
D201202503110905880   0214987081186907Û½ÊÞ½ÀÁÝ¼ÞÖ³2.5MG¢DS 2.5MG PTP      100T00001000001015000001015000011402703  86540        
D201202503110905967   0114987116530170´¸ÒÂÄÊ²ºÞ³¼ÞÖ³HD           PTP      100T00001000004248000004248000050202708  P2465        
E200000180000162503111402                                                                                                       
