902020014,D20,1,20241001,0394571,01,1,4987071174013,Ä×ÏÄÞ-Ù´Ý»Ý´ÝOD¼ÞÖ³2  25MG PTP      100T,00001,000000937,000000937,00001030,2706,G29B2
902020014,D20,1,20241001,0394573,01,1,4987439095851,´Ý¼Õ±¥Hº-Ë-±¼Þ                250MLX24¶Ý,00002,000004903,000009806,00005460,2506,67004DS
902020014,D20,1,20241001,0394579,01,1,4987080327028,¼Ö³»Ý²¿¿ÙËÞÄÞÃ-Ìß40M      40MG     100Ï²,00001,000003116,000003116,00003360,2609,X23902
902020014,D20,1,20241001,0397901,01,1,4987080037514,Û×¾ÞÊßÑ¼ÞÖ³1MG¢»Ü²£    1MG PTP      100T,00001,000000520,000000520,00000570,2612,723Z04
902020014,D20,1,20241001,0397902,01,1,4987650676105,¸Ú½Ä-ÙOD¼ÞÖ³2.5MG    2.5MG PTP      100T,00002,000001836,000003672,00002130,2702,44740
902020014,D20,1,20241001,0397903,01,1,4987155847017,Ø½ÍßØÄÞÝÅ²Ö³´·1MG/ML       1MG0.5MLX50Î³,00001,000000671,000000671,00000750,2706,A1512
902020014,D20,1,20241001,0398044,01,1,4987047211360,ÌßÙ¾ÞÆÄÞ¼ÞÖ³12MG      12MG PTP     1000T,00001,000005167,000005167,00005700,2701,245A45S
902020014,D20,1,20241001,0398395,01,1,4987086510882,MSÚ²¼ÂÌß¢À¶ÐÂ£          (100G)       1KG,00001,000000750,000000750,00000860,2604,DE22AH
902020014,D20,1,20241001,0398962,01,1,4987901097802,Ø»ÞÄØÌßÀÝOD¼ÞÖ³10MG¢  10MG PTP        6T,00003,000000437,000001311,00000491,2609,LD3559
902020014,D20,1,20241001,0399373,01,1,4534551012923,Ï-ËÞ-¶ÝÐØÖ³ ´·¼ÞÖ³                  620G,00001,000000663,000000663,00000000,270708,4G08
902020014,D20,1,20241001,0399498,01,1,4987235012564,Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X10,00010,000001071,000010710,00001197,2607,4H310
902020014,D20,1,20241001,0399499,01,1,4987188415832,Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X10,00010,000001071,000010710,00001197,2605,B606Y
902960013,D20,1,20241001,1561642930,10,1,4987274083389,Ä×Ï¿ÞØÝÃÝËÞ´·0.118% 100ML,00001,000000500,000000500,00000550,270430,200009
901660013,D20,1,20241001,36138,01,1,4987376056212,ÄºÌ´Û-ÙÆºÁÝ»Ý´½ÃÙ ¶Ì¢ÆÁ²º³£  PTP    100P,00001,000000681,000000681,00000750,2612,LK1401
901660013,D20,1,20241001,36760,01,1,4987376516303,±ØËßÌß×¿Þ-Ù ¼ÞÖ³ 3MG  PTP    3MG    100T,00001,000000972,000000972,00001070,2612,I00300
902020014,D20,1,20241002,0400793,01,1,4987476113310,Ä×È·»Ñ»Ý¼ÞÖ³250MG¢YD 250MG PTP      100T,00001,000000918,000000918,00001010,2704,Y24E46
902020014,D20,1,20241002,0400815,01,1,4987087026412,ÌÛÓÂ¸½¼ÞÖ³100MG      100MG PTP      100T,00005,000003660,000018300,00004110,2705,3478
902020014,D20,1,20241002,0400858,01,1,4987476125412,¿ÙÍÞ-½                              500G,00001,000001249,000001249,00001395,2905,Y24F01
902020014,D20,1,20241002,0401125,01,1,4534551012381,Ï-ËÞ- Ã²¶ÛØ-¼ÞÔÑ(ËÞÝ HABA 1238ØÝºÞ  230G,00001,000000419,000000419,00000000,250624,4F24
902020014,D20,1,20241002,0401337,01,1,4987616003631,ÍßÝÆ-ÄÞÙ Ìß×½ 32G      32G 4MM    14ÎÝX5,00001,000001081,000001081,00000000,2904,PS7E17B-1
902020014,D20,1,20241002,0401338,01,1,4987616003211,×²¿ÞÃÞ¸ÞÊ²ºÞ³ÁÕ³ÌÚÂ¸      300U   3MLX2ÎÝ,00002,000003173,000006346,00003562,2605,PP5L142
902020014,D20,1,20241002,0402239,01,1,4987047211360,ÌßÙ¾ÞÆÄÞ¼ÞÖ³12MG      12MG PTP     1000T,00001,000005167,000005167,00005700,2701,245A45S
902020014,D20,1,20241002,0402240,01,1,4987188415832,Û·¿ÌßÛÌ´ÝNAÃ-Ìß100MG     100MG    7Ï²X10,00002,000001071,000002142,00001197,2605,B606Y
902020014,D20,1,20241002,0402470,01,1,4987086151238,¶ÙÅ¸ØÝ¼ÞÖ³50           50U PTP      100T,00001,000001208,000001208,00001350,2611,FY06401
902020014,D20,1,20241002,0402471,01,1,4987081183579,ÚÎÞÌÛ·»¼Ý¼ÞÖ³500MG¢D 500MG PTP       50T,00001,000003053,000003053,00003495,2701,BQA0383
902020014,D20,1,20241002,0402472,01,1,4987428879905,ËÕ-ÏÛ¸ÞÁÕ³ÐØµÍßÝ          300U     3MLX2,00001,000002106,000002106,00002368,2610,D677639GG
902020014,D20,1,20241002,0402497,01,1,4987185809917,¼ÞÔÇËÞ±¼ÞÖ³50MG       (¶Â¾Ý²Ø) PTP  140T,00001,000013409,000013409,00015610,2511,Y005480
902020014,D20,1,20241002,0402789,01,1,4987116530170,´¸ÒÂÄÊ²ºÞ³¼ÞÖ³HD           PTP      100T,00001,000004248,000004248,00005020,2701,P2322
902020014,D20,1,20241002,0402893,01,1,4987901007108,¿×ÅÂ¸½0.4MG¼ÞÖ³      0.4MG PTP      100T,00002,000000525,000001050,00000590,2603,HX0389
902020014,D20,1,20241002,0402894,01,1,4987813704904,±½Êß×¶Ø³Ñ¼ÞÖ³300MG   300MG PTP      100T,00001,000000536,000000536,00000590,2809,J339A
902020014,D20,1,20241002,0402895,01,1,4987060004802,ÑºÀÞ²Ý¼ÞÖ³500MG      500MG PTP      100T,00001,000000900,000000900,00001010,2704,F044
902020014,D20,1,20241002,0403020,01,1,4987173015818,±½ÞÉ-Ù³¶Þ²´·4%              4%  5MLX10ÎÝ,00001,000001183,000001183,00001345,2706,04027
902960013,D20,1,20241002,1562507555,10,1,4987123157520,¶ÝÃÞ»ÙÀÝ4MG¢±½¶£ H 100T,00001,000001435,000001435,00001680,270430,Y756A
901660013,D20,1,20241002,38930,01,1,4987616002467,ÉÎÞ×ËßÂÄÞ ÁÕ³ ÌÚÂ¸½Í    300ÀÝ² (3ML)X2ÎÝ,00001,000002675,000002675,00002922,2512,PT6DL45
901660013,D20,1,20241002,38931,01,1,4987138800138,001 ÂÑ× ¶ÂºÝÄ³           ¶ÐÊÞº  2.5GX189,00001,000005701,000005701,00006331,2707,X13231
901660013,D20,1,20241002,38932,01,1,4987233102878,½-¸Þ× ¼ÞÖ³ 50MG       PTP   50MG    100T,00002,000015182,000030364,00017040,2701,24026Y1
