902020014,D20,1,20241101,0629003,01,1,4987116530170,´¸ÒÂÄÊ²ºÞ³¼ÞÖ³HD           PTP      100T,00001,000004248,000004248,00005020,2703,P2346
902020014,D20,1,20241101,0629004,01,1,4987128305216,ÏÝ¼ÞÔÛË¶ÁÕ³5MG±Ãµ½         5MG0.5MLX2·ÂÄ,00001,000006856,000006856,00007696,2512,D737792AA
902020014,D20,1,20241101,0629241,01,1,4987080037514,Û×¾ÞÊßÑ¼ÞÖ³1MG¢»Ü²£    1MG PTP      100T,00001,000000513,000000513,00000570,2612,723Z05
902020014,D20,1,20241101,0629242,01,1,4987190020338,´¿ÒÌß×¿Þ-Ù¶Ìß¾Ù20MG¢  20MG PTP    100CAP,00001,000003595,000003595,00004180,2607,10830
902020014,D20,1,20241101,0629243,01,1,4987080034711,¾ÝÉ¼ÄÞ¼ÞÖ³12MG¢»Ü²£   12MG PTP      100T,00001,000000460,000000460,00000510,2803,724407
902020014,D20,1,20241101,0629264,01,1,4987222671422,ÎßËÞÄÞÝÖ-ÄÞ¶Þ-¸ÞÙ´·7        7%   30MLX50,00001,000004274,000004274,00004800,2707,00185
902020014,D20,1,20241101,0629353,01,1,4987086533485,¹ÄÌßÛÌ´ÝÃ-Ìß20MG¢»ÝÜ    7X10CM    7Ï²X10,00001,000000752,000000752,00000861,2604,4H12SS
902020014,D20,1,20241101,0629562,01,1,4987128320011,ÌÞÛÁ¿Þ×Ñ¼ÞÖ³0.25MG¢Ö0.25MG PTP      100T,00001,000000869,000000869,00001010,2703,J793
902020014,D20,1,20241101,0629563,01,1,4987185809917,¼ÞÔÇËÞ±¼ÞÖ³50MG       (¶Â¾Ý²Ø) PTP  140T,00001,000013409,000013409,00015610,2511,Y005480
902020014,D20,1,20241101,0629564,01,1,4987188412176,Ó-×½Ã-ÌßL40MG          10X14CM    7Ï²X10,00001,000001819,000001819,00002002,2607,B816U
902020014,D20,1,20241101,0629647,01,1,4987081153657,Ä×Ý»ÐÝ¼ÞÖ³250MG      250MG PTP      100T,00001,000000890,000000890,00001010,2701,KTA3137
902020014,D20,1,20241101,0630254,01,1,4987614413012,ÊÞÙ»ÙÀÝ¼ÞÖ³80MG¢»ÝÄÞ  80MG PTP      500T,00002,000005956,000011912,00006700,2701,P0231
902020014,D20,1,20241101,0630255,01,1,4987614413005,ÊÞÙ»ÙÀÝ¼ÞÖ³80MG¢»ÝÄÞ  80MG PTP      140T,00002,000001668,000003336,00001876,2701,P0248
902020014,D20,1,20241101,0630265,01,1,4987614412909,ÊÞÙ»ÙÀÝ¼ÞÖ³40MG¢»ÝÄÞ  40MG PTP      140T,00001,000001257,000001257,00001414,2703,P0077
902020014,D20,1,20241101,0630269,01,1,4987614413104,ÊÞÙ»ÙÀÝ¼ÞÖ³160MG¢»ÝÄ 160MG PTP      100T,00001,000001689,000001689,00001900,2703,P0049
902020014,D20,1,20241101,0630271,01,1,4987614415528,±ÑÊÞÛÊ²ºÞ³¼ÞÖ³¢»ÝÄÞ£       PTP      700T,00001,000009560,000009560,00011830,2703,P0301
902020014,D20,1,20241101,0630273,01,1,4987614415511,±ÑÊÞÛÊ²ºÞ³¼ÞÖ³¢»ÝÄÞ£       PTP      500T,00003,000006828,000020484,00008450,2703,P0303
902020014,D20,1,20241101,0630573,01,1,4987919100730,»Ü¼ØÝ¶Ìß¾Ù250        250MG PTP    100CAP,00001,000001388,000001388,00001530,2706,2420A01
902020014,D20,1,20241101,0631201,01,1,4987138806239,ÂÑ×062ÎÞ³Ì³Â³¼Ö³»Ý        (62)2.5GX189Î³,00001,000005871,000005871,00006521,2710,X22691
902020014,D20,1,20241101,0631202,01,1,4987086471282,Û·¿ÌßÛÌ´ÝNA¼ÞÖ³60MG¢  60MG PTP      100T,00001,000000863,000000863,00000980,2702,KY13801
902020014,D20,1,20241101,0631203,01,1,4987081186501,ÃÙÐ»ÙÀÝ¼ÞÖ³40MG¢DSEP  40MG PTP      500T,00001,000008550,000008550,00009600,2701,489024
901660013,D20,1,20241101,39770,01,1,4987081181490,Ëßµ¸ÞØÀ¿ÞÝ ¼ÞÖ³ 30MG  PTP   30MG    100T,00002,000002081,000004162,00002290,2609,N3A0053
901660013,D20,1,20241101,40214,01,1,4987123416603,ÎÞ¸ÞØÎÞ-½ OD¼ÞÖ³ 0.2£ PTP  0.2MG    100T,00001,000000851,000000851,00001010,2704,KE031
901660013,D20,1,20241101,40413,01,1,4987616002467,ÉÎÞ×ËßÂÄÞ ÁÕ³ ÌÚÂ¸½Í    300ÀÝ² (3ML)X2ÎÝ,00001,000002675,000002675,00002922,2512,PT6DL47
901660013,D20,1,20241101,40414,01,1,4987058565032,ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T,00001,000000500,000000500,00000570,2704,2409
901660013,D20,1,20241101,40591,01,1,4987376056212,ÄºÌ´Û-ÙÆºÁÝ»Ý´½ÃÙ ¶Ì¢ÆÁ²º³£  PTP    100P,00001,000000681,000000681,00000750,2701,AP2601
901660013,D20,1,20241101,41026,01,1,4987813702047,Ëß-´² Ê²ºÞ³¼ÞÖ³       PTP           100T,00010,000000419,000004190,00000470,2809,Y482
902020014,D20,1,20241105,0634751,01,1,4987086170802,¸ÞØÒËßØÄÞ¼ÞÖ³1MG¢»ÝÜ   1MG PTP      100T,00001,000000848,000000848,00001010,2612,FY02701
902020014,D20,1,20241105,0635323,01,1,4987080192015,´Á¿Þ×Ñ¼ÞÖ³1MG¢SW£      1MG PTP      100T,00001,000000891,000000891,00000980,2607,523701
902020014,D20,1,20241105,0635324,01,1,4987770504609,±ÃÞÎ½º-ÜÁÖ³Ö³¼ÞÖ³20   20MG PTP      100T,00001,000000493,000000493,00000570,2703,IB4C
902020014,D20,1,20241105,0635325,01,1,4987087034936,¼Å-ÙÊ²ºÞ³¼ÞÖ³              PTP      100T,00001,000000551,000000551,00000620,2706,8846
902020014,D20,1,20241105,0635331,01,1,4987081186754,Ã×ÑÛÊ²ºÞ³¼ÞÖ³AP¢DSEP       PTP      100T,00001,000002083,000002083,00002380,2702,489020
