902020014,D20,1,20240624,0983362,01,1,4987114553102,Ü²ÊßÂ¸½¼ÞÖ³1.0         1MG PTP      100T,00001,000000581,000000581,00000640,2601,HJ1302
902020014,D20,1,20240624,0983480,01,1,4987116212212,¶Þ½ÓÁÝ¼ÞÖ³5MG          5MG PTP      100T,00002,000000953,000001906,00001050,2607,6847C
902020014,D20,1,20240624,0983481,01,1,4987616003655,µ¾ÞÝËßÂ¸Ë¶ÁÕ³2MG           2MG 1.5MLX1ÎÝ,00002,000009879,000019758,00010879,2608,NP5J997
902020014,D20,1,20240624,0984192,01,1,4987413580717,ÚÝÄÞÙÐÝ¼ÞÖ³0.25MG   0.25MG PTP      100T,00002,000001088,000002176,00001250,2603,489003
902020014,D20,1,20240624,0984193,01,1,4987114347107,±À×Â¸½-P¶Ìß¾Ù25MG     25MG PTP    100CAP,00001,000000536,000000536,00000590,2811,KA0972
902020014,D20,1,20240624,0984194,01,1,4987233102878,½-¸Þ×¼ÞÖ³50MG         50MG PTP      100T,00002,000015458,000030916,00017040,2610,24006Y1
902020014,D20,1,20240624,0984195,01,1,4987306066984,ËÞµÌ´ÙÐÝR¼ÞÖ³              PTP      100T,00001,000000533,000000533,00000590,2707,014H1
902020014,D20,1,20240624,0984196,01,1,4987224143774,ÕØ½¼ÞÖ³0.5MG         0.5MG PTP      100T,00001,000002518,000002518,00002770,2603,H057H
902960013,D20,1,20240624,1528188647,10,1,4987246716185,Êß·¼ÙCR12.5MG H 140T,00001,000004970,000004970,00005782,261031,KF9C
901660013,D20,1,20240624,26718,01,1,4987123154352,À¹·ÔÌÞ ¼ÞÖ³ 10MG      PTP   10MG    100T,00001,000008624,000008624,00009680,2609,555122
901660013,D20,1,20240624,26719,01,1,4987123149402,È¼-Å ¼ÞÖ³ 25MG        PTP   25MG    100T,00001,000014469,000014469,00016240,2603,555186
901660013,D20,1,20240624,26720,01,1,4987376001809,ÃÙÐ»ÙÀÝ ¼ÞÖ³ 40MG ¢Æ  PTP   40MG    100T,00002,000000900,000001800,00001010,2701,J00300
901660013,D20,1,20240624,26721,01,1,4987058565032,ÌÙÆÄ×¾ÞÊßÑ ¼ÞÖ³ 1MG   PTP    1MG    100T,00001,000000508,000000508,00000570,2609,2330
